"Номер объекта";"Вид объекта недвижимости";"Кадастровый квартал";"Площадь, кв.м.";"Тип сделки";"Дата сделки";"Дата регистрации/ предложения";"Цена сделки/ предложения, руб.";"Удельная цена сделки/ предложения, руб./кв.м.";"Доля в праве на объект недвижимости";"Назначение/Категория земель";"Разрешенное использование";"Количество надземных этажей";"Подземная этажность";"Ограничения (обременения) вещных прав";"Жилая площадь, кв.м.";"Наименование";"ОКАТО";"Субъект";"Район";"Город";"Населенный пункт";"Улица";"Номер  этажа";"Количество объектов в сделке";"Источник данных";"Организация";"Материал наружных стен";"Год ввода в эксплуатацию";"Год завершения строительства";"Вид жилого помещения в многоквартирном доме";"Тип информации";"Идентификатор записи"
"93907038";"Помещение";"78:34:0414202";31,9;"Договор купли-продажи";"02.2017";"03.2017";600000,00;18808,78;"1/2";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Савушкина";"1";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2004";"Не указан";"Не указан";"Сделка";6487594955
"85643040";"Помещение";"78:12:0007204";52,4;"Договор купли-продажи";"02.2017";"03.2017";5300000,00;101145,04;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40285564000";"Г.Санкт-Петербург";;;;"Прибрежная";"12";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2008";"Не указан";"Не указан";"Сделка";6487594959
"131859034";"Помещение";"78:14:0007646";30,7;"Договор купли-продажи";"02.2017";"02.2017";600000,00;19543,97;"3/4";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Витебский";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2003";"Не указан";"Не указан";"Сделка";6487594977
"601181039";"Помещение";"78:36:0005524";60,6;"Договор купли-продажи";"02.2017";"03.2017";1150000,00;18976,90;"12/43";"Жилое помещение";;;;"Ипотека";;"Квартира";"40265564000";"Г.Санкт-Петербург";;;;"Руднева";"3";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2006";"Не указан";"Не указан";"Сделка";6487594980
"34969037";"Помещение";"78:10:0005212";45,1;"Договор купли-продажи";"02.2017";"03.2017";1000000,00;22172,95;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40273562000";"Г.Санкт-Петербург";;;;"Вавиловых";"3";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2000";"Не указан";"Не указан";"Сделка";6487594994
"27616000";"Помещение";"78:34:0004366";56,4;"Договор купли-продажи";"02.2017";"03.2017";3720000,00;65957,45;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;;"1";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2015";"Не указан";"Не указан";"Сделка";6487594995
"68163031";"Помещение";"78:07:0003031";69,4;"Договор купли-продажи";"02.2017";"03.2017";1790000,00;25792,51;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40288563000";"Г.Санкт-Петербург";;;;"Дивенская";"2";2;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2002";"Не указан";"Не указан";"Сделка";6487594998
"102118034";"Помещение";"78:14:0007679";29,6;"Договор купли-продажи";"02.2017";"03.2017";3213000,00;108547,30;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40284565000";"Г.Санкт-Петербург";;;;"Пулковская";"7";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2007";"Не указан";"Не указан";"Сделка";6487595002
"48784041";"Помещение";"78:15:0008437";60,2;"Договор купли-продажи";"02.2017";"02.2017";3825000,00;63538,21;;"Жилое помещение";;;;"Ипотека";;"Квартира";"40276563000";"Г.Санкт-Петербург";;;;"Лёни Голикова";"4";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"1999";"Не указан";"Не указан";"Сделка";6487595012
"10313786041";"Помещение";"78:15:0008067";197,3;"Договор купли-продажи";"10.2013";"03.2017";51000000,00;258489,61;;"Нежилое помещение";;;;"Ипотека";;"Нежилое помещение";"40000000000";"Г.Санкт-Петербург";;;;"Маршала Говорова";"2";1;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2011";"Не указан";"Не указан";"Сделка";6487595014
"107254032";"Помещение";"78:11:0006105";56,9;"Договор купли-продажи";"02.2017";"03.2017";1300000,00;22847,10;"1/3";"Жилое помещение";;;;"Ипотека";;"Квартира";"40000000000";"Г.Санкт-Петербург";;;;"Наставников";"4";3;"Из учетных систем Росреестра";"Росреестр";"Не указан";"2014";"Не указан";"Не указан";"Сделка";6487595018
